[2024-10-28 19:21:04] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-28 19:21:04] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-10-28 19:21:04] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-28 19:21:04] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-28 19:21:04] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-28 19:21:04] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-28 19:21:04] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730143264\
[2024-10-28 19:21:04] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/blog/
[2024-10-28 19:21:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/671fe426e6b7b-kp2Ruf.tmp
[2024-10-28 19:21:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/lightSpeedIn.min.css?simply_static_page=708
[2024-10-28 19:21:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/lightSpeedIn.min.css?simply_static_page=708
[2024-10-28 19:21:10] [class-ss-url-fetcher.php:103] Filesize: 265 bytes
[2024-10-28 19:21:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-28 19:21:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/lightSpeedIn.min.css
[2024-10-28 19:21:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/671fe426e6b7b-kp2Ruf.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730143264/wp-content/plugins/elementor/assets/lib/animations/styles/lightSpeedIn.min.css
[2024-10-28 19:21:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 19:21:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 19:21:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 19:21:10] [class-ss-page.php:119] Checking Content Identical:05c1ee96a47cd6e6ba86fd1426b46ee5f30ecb48===. Value: FALSE
[2024-10-28 19:21:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/pulse.css
[2024-10-28 19:21:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:11; Total: 603
[2024-10-28 19:21:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 19:21:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/671fe426ed59c-1bc7sX.tmp
[2024-10-28 19:21:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/pulse.css?simply_static_page=709
[2024-10-28 19:21:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/pulse.css?simply_static_page=709
[2024-10-28 19:21:10] [class-ss-url-fetcher.php:103] Filesize: 153 bytes
[2024-10-28 19:21:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-28 19:21:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/pulse.css
[2024-10-28 19:21:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/671fe426ed59c-1bc7sX.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730143264/wp-content/plugins/elementor/assets/lib/animations/styles/pulse.css
[2024-10-28 19:21:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 19:21:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 19:21:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 19:21:10] [class-ss-page.php:119] Checking Content Identical:1af4649ba360ecbfa6e74c2137cb7930b0836fc0===. Value: FALSE
[2024-10-28 19:21:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/pulse.min.css
[2024-10-28 19:21:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:10; Total: 603
[2024-10-28 19:21:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/671fe426f404b-6TtZrY.tmp
[2024-10-28 19:21:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/pulse.min.css?simply_static_page=710
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/pulse.min.css?simply_static_page=710
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:103] Filesize: 117 bytes
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/pulse.min.css
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/671fe426f404b-6TtZrY.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730143264/wp-content/plugins/elementor/assets/lib/animations/styles/pulse.min.css
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 19:21:11] [class-ss-page.php:119] Checking Content Identical:ad49db355d9c441dbc45f2681d34e3898f044c6d===. Value: FALSE
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/rollIn.css
[2024-10-28 19:21:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:9; Total: 603
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/671fe4270671f-pNtB7G.tmp
[2024-10-28 19:21:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/rollIn.css?simply_static_page=711
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/rollIn.css?simply_static_page=711
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:103] Filesize: 192 bytes
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/rollIn.css
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/671fe4270671f-pNtB7G.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730143264/wp-content/plugins/elementor/assets/lib/animations/styles/rollIn.css
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 19:21:11] [class-ss-page.php:119] Checking Content Identical:1a227da83e3acf9f3eb7b0f76b5c9ee9b82e3bce===. Value: FALSE
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/rollIn.min.css
[2024-10-28 19:21:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:8; Total: 603
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/671fe4270d5f1-XCrXNi.tmp
[2024-10-28 19:21:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/rollIn.min.css?simply_static_page=712
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/rollIn.min.css?simply_static_page=712
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:103] Filesize: 149 bytes
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/rollIn.min.css
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/671fe4270d5f1-XCrXNi.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730143264/wp-content/plugins/elementor/assets/lib/animations/styles/rollIn.min.css
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 19:21:11] [class-ss-page.php:119] Checking Content Identical:f107a9d27312a662cb97f6b61cd9017de8bc8e8f===. Value: FALSE
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/rotateIn.css
[2024-10-28 19:21:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:7; Total: 603
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/671fe4271b24c-2pD8yz.tmp
[2024-10-28 19:21:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/rotateIn.css?simply_static_page=713
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/rotateIn.css?simply_static_page=713
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:103] Filesize: 229 bytes
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/rotateIn.css
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/671fe4271b24c-2pD8yz.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730143264/wp-content/plugins/elementor/assets/lib/animations/styles/rotateIn.css
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 19:21:11] [class-ss-page.php:119] Checking Content Identical:ad1690675fb58c713a6fe75dc0c134d2cf3d8f05===. Value: FALSE
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/rotateIn.min.css
[2024-10-28 19:21:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:6; Total: 603
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/671fe4272cd2f-SZl9Jf.tmp
[2024-10-28 19:21:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/rotateIn.min.css?simply_static_page=714
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/rotateIn.min.css?simply_static_page=714
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:103] Filesize: 180 bytes
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/rotateIn.min.css
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/671fe4272cd2f-SZl9Jf.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730143264/wp-content/plugins/elementor/assets/lib/animations/styles/rotateIn.min.css
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 19:21:11] [class-ss-page.php:119] Checking Content Identical:8cf0a16973a7dcbe8c3fe94b4b8d36a57fa2f78c===. Value: FALSE
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownLeft.css
[2024-10-28 19:21:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:5; Total: 603
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/671fe42737ebc-LlIO2Z.tmp
[2024-10-28 19:21:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownLeft.css?simply_static_page=715
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownLeft.css?simply_static_page=715
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:103] Filesize: 262 bytes
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownLeft.css
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/671fe42737ebc-LlIO2Z.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730143264/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownLeft.css
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 19:21:11] [class-ss-page.php:119] Checking Content Identical:16f456a48527457bc83d690e7ad91dd1f6ebdf37===. Value: FALSE
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownLeft.min.css
[2024-10-28 19:21:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:4; Total: 603
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/671fe427417f5-nzTNPX.tmp
[2024-10-28 19:21:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownLeft.min.css?simply_static_page=716
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownLeft.min.css?simply_static_page=716
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:103] Filesize: 213 bytes
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownLeft.min.css
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/671fe427417f5-nzTNPX.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730143264/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownLeft.min.css
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 19:21:11] [class-ss-page.php:119] Checking Content Identical:57e3fda0a8e30bad4647c1729b3bbb96ff56bc3f===. Value: FALSE
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownRight.css
[2024-10-28 19:21:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:3; Total: 603
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/671fe4274b31f-AZ06ub.tmp
[2024-10-28 19:21:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownRight.css?simply_static_page=717
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownRight.css?simply_static_page=717
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:103] Filesize: 266 bytes
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownRight.css
[2024-10-28 19:21:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/671fe4274b31f-AZ06ub.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730143264/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownRight.css
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 19:21:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
